order_id,customer_id,store_id,channel,order_ts,order_status,fulfilment_type,shipping_fee
ORD0002040,CUST000806,STOR0020,ONLINE,2025-10-25 09:21:00,COMPLETED,CLICK_COLLECT,15.52
ORD0002041,CUST000180,STOR0009,MARKETPLACE,2025-08-09 11:54:00,COMPLETED,CLICK_COLLECT,20.02
ORD0002042,CUST001059,STOR0005,ONLINE,2025-05-15 15:49:00,COMPLETED,CLICK_COLLECT,24.34
ORD0002043,CUST000458,STOR0047,MARKETPLACE,2025-08-02 00:22:00,PENDING,EXPRESS,23.29
ORD0002044,CUST000964,STOR0008,MARKETPLACE,2025-05-23 19:45:00,CANCELLED,EXPRESS,8.95
ORD0002045,CUST000473,STOR0012,STORE,2025-06-06 12:27:00,COMPLETED,EXPRESS,6.15
ORD0002046,CUST000841,STOR0009,ONLINE,2025-12-07 13:07:00,PENDING,CLICK_COLLECT,9.12
ORD0002047,CUST000648,STOR0009,ONLINE,2025-11-05 13:15:00,COMPLETED,EXPRESS,10.9
ORD0002048,CUST000593,STOR0010,ONLINE,2025-05-24 10:02:00,COMPLETED,CLICK_COLLECT,14.06
ORD0002049,CUST000735,STOR0043,B2B,2025-08-12 16:51:00,PENDING,EXPRESS,11.51
ORD0002050,CUST000442,STOR0045,B2B,2025-05-25 09:12:00,COMPLETED,CLICK_COLLECT,1.05
ORD0002051,CUST000224,STOR0003,ONLINE,2025-11-17 18:02:00,COMPLETED,EXPRESS,18.32
ORD0002052,CUST000444,STOR0039,STORE,2025-12-09 01:46:00,CANCELLED,CLICK_COLLECT,13.11
ORD0002053,CUST000425,STOR0003,MARKETPLACE,2025-09-25 03:34:00,CANCELLED,CLICK_COLLECT,2.86
ORD0002054,CUST001072,STOR0008,B2B,2026-01-01 07:35:00,PENDING,EXPRESS,17.69
ORD0002055,CUST001081,STOR0053,MARKETPLACE,2025-11-09 11:05:00,CANCELLED,CLICK_COLLECT,1.14
ORD0002056,CUST000782,STOR0022,B2B,2025-08-03 20:02:00,PENDING,CLICK_COLLECT,18.97
ORD0002057,CUST001074,STOR0003,ONLINE,2025-08-11 15:11:00,CANCELLED,STANDARD,17.86
ORD0002058,CUST001135,STOR0008,MARKETPLACE,2025-06-15 00:46:00,CANCELLED,STANDARD,15.81
ORD0002059,CUST000861,STOR0019,ONLINE,2025-08-31 06:22:00,CANCELLED,CLICK_COLLECT,5.58
ORD0002060,CUST000059,STOR0035,STORE,2025-11-07 22:49:00,COMPLETED,EXPRESS,15.09
ORD0002061,CUST001197,STOR0041,MARKETPLACE,2025-12-18 16:48:00,COMPLETED,CLICK_COLLECT,6.38
ORD0002062,CUST000419,STOR0027,B2B,2025-07-17 19:35:00,COMPLETED,EXPRESS,9.69
ORD0002063,CUST000891,STOR0025,B2B,2025-07-12 18:02:00,CANCELLED,EXPRESS,1.71
ORD0002064,CUST001007,STOR0058,ONLINE,2025-09-26 10:48:00,COMPLETED,EXPRESS,7.61
ORD0002065,CUST000749,STOR0053,B2B,2025-08-24 01:22:00,COMPLETED,EXPRESS,6.22
ORD0002066,CUST000100,STOR0059,B2B,2025-11-14 02:32:00,COMPLETED,CLICK_COLLECT,23.3
ORD0002067,CUST000276,STOR0023,MARKETPLACE,2025-05-10 23:02:00,CANCELLED,EXPRESS,18.96
ORD0002068,CUST000962,STOR0046,B2B,2025-06-29 07:49:00,CANCELLED,STANDARD,0.46
ORD0002069,CUST001015,STOR0045,B2B,2025-06-26 03:24:00,COMPLETED,CLICK_COLLECT,19.57
ORD0002070,CUST000761,STOR0019,B2B,2025-12-06 13:06:00,COMPLETED,STANDARD,21.3
ORD0002071,CUST000118,STOR0009,MARKETPLACE,2025-06-11 08:42:00,COMPLETED,EXPRESS,8.03
ORD0002072,CUST000606,STOR0038,ONLINE,2025-10-21 01:21:00,PENDING,CLICK_COLLECT,18.0
ORD0002073,CUST001128,STOR0054,STORE,2025-10-23 18:37:00,PENDING,EXPRESS,10.04
ORD0002074,CUST001045,STOR0031,STORE,2025-08-31 07:33:00,COMPLETED,EXPRESS,2.43
ORD0002075,CUST000578,STOR0016,STORE,2025-06-29 00:12:00,COMPLETED,STANDARD,0.75
ORD0002076,CUST000641,STOR0011,MARKETPLACE,2025-05-26 09:14:00,PENDING,STANDARD,24.65
ORD0002077,CUST000570,STOR0007,B2B,2025-09-08 22:45:00,PENDING,CLICK_COLLECT,24.04
ORD0002078,CUST000847,STOR0049,B2B,2025-08-19 10:17:00,COMPLETED,CLICK_COLLECT,15.48
ORD0002079,CUST000205,STOR0034,B2B,2025-10-30 06:22:00,COMPLETED,STANDARD,8.42
ORD0002080,CUST000828,STOR0004,ONLINE,2025-08-29 10:40:00,COMPLETED,STANDARD,6.25
ORD0002081,CUST000588,STOR0003,MARKETPLACE,2025-06-08 07:57:00,CANCELLED,CLICK_COLLECT,11.7
ORD0002082,CUST000737,STOR0006,MARKETPLACE,2025-12-10 03:11:00,PENDING,CLICK_COLLECT,18.41
ORD0002083,CUST001058,STOR0055,STORE,2025-12-03 08:06:00,PENDING,STANDARD,8.42
ORD0002084,CUST000089,STOR0046,ONLINE,2025-08-19 12:27:00,COMPLETED,STANDARD,14.48
ORD0002085,CUST000602,STOR0050,MARKETPLACE,2025-09-07 16:35:00,CANCELLED,CLICK_COLLECT,15.36
ORD0002086,CUST000397,STOR0027,ONLINE,2025-10-02 17:24:00,COMPLETED,STANDARD,11.84
ORD0002087,CUST001130,STOR0052,MARKETPLACE,2025-10-09 10:53:00,COMPLETED,EXPRESS,3.88
ORD0002088,CUST000532,STOR0045,STORE,2025-06-12 05:51:00,COMPLETED,CLICK_COLLECT,13.61
ORD0002089,CUST000145,STOR0016,B2B,2025-08-14 06:46:00,COMPLETED,EXPRESS,1.92
ORD0002090,CUST000151,STOR0054,ONLINE,2025-08-07 01:14:00,PENDING,STANDARD,17.39
ORD0002091,CUST000250,STOR0059,MARKETPLACE,2025-08-11 21:24:00,COMPLETED,CLICK_COLLECT,19.06
ORD0002092,CUST000014,STOR0025,ONLINE,2025-10-24 18:26:00,COMPLETED,EXPRESS,11.36
ORD0002093,CUST001027,STOR0037,ONLINE,2025-11-22 02:55:00,COMPLETED,CLICK_COLLECT,20.11
ORD0002094,CUST000646,STOR0055,B2B,2025-10-10 04:46:00,PENDING,STANDARD,22.21
ORD0002095,CUST001148,STOR0036,STORE,2025-11-07 15:26:00,COMPLETED,STANDARD,24.22
ORD0002096,CUST000576,STOR0006,STORE,2025-07-01 08:05:00,COMPLETED,CLICK_COLLECT,2.59
ORD0002097,CUST000213,STOR0020,ONLINE,2025-12-11 17:40:00,COMPLETED,STANDARD,17.44
ORD0002098,CUST000238,STOR0029,ONLINE,2025-07-04 05:20:00,COMPLETED,EXPRESS,11.26
ORD0002099,CUST000003,STOR0037,MARKETPLACE,2025-09-11 11:26:00,COMPLETED,EXPRESS,11.33
ORD0002100,CUST001031,STOR0030,STORE,2025-07-20 21:52:00,COMPLETED,STANDARD,4.95
ORD0002101,CUST000799,STOR0018,MARKETPLACE,2025-07-12 11:48:00,CANCELLED,STANDARD,23.66
ORD0002102,CUST000968,STOR0039,MARKETPLACE,2025-06-14 14:20:00,COMPLETED,EXPRESS,18.14
ORD0002103,CUST000922,STOR0017,MARKETPLACE,2025-05-12 07:13:00,PENDING,CLICK_COLLECT,14.52
ORD0002104,CUST000008,STOR0039,STORE,2025-12-27 16:28:00,COMPLETED,CLICK_COLLECT,2.66
ORD0002105,CUST000592,STOR0006,STORE,2025-07-03 12:47:00,CANCELLED,EXPRESS,1.77
ORD0002106,CUST000460,STOR0011,B2B,2025-12-05 12:01:00,CANCELLED,EXPRESS,5.84
ORD0002107,CUST001140,STOR0003,MARKETPLACE,2025-05-22 22:41:00,CANCELLED,EXPRESS,6.04
ORD0002108,CUST000055,STOR0035,B2B,2025-10-28 01:05:00,COMPLETED,EXPRESS,10.18
ORD0002109,CUST000463,STOR0026,ONLINE,2025-05-30 05:20:00,CANCELLED,EXPRESS,0.53
ORD0002110,CUST999999,STOR0026,B2B,2025-07-16 14:18:00,PENDING,EXPRESS,21.92
ORD0002111,CUST001196,STOR0053,MARKETPLACE,2025-08-10 20:40:00,PENDING,EXPRESS,12.92
ORD0002112,CUST000505,STOR0026,ONLINE,2025-09-02 00:57:00,COMPLETED,STANDARD,23.03
ORD0002113,CUST000148,STOR0029,B2B,2025-08-30 14:00:00,COMPLETED,CLICK_COLLECT,12.01
ORD0002114,CUST000405,STOR0052,STORE,2025-09-29 09:38:00,COMPLETED,EXPRESS,13.2
ORD0002115,CUST000219,STOR0037,B2B,2025-06-03 02:28:00,COMPLETED,STANDARD,6.95
ORD0002116,CUST000191,STOR0018,MARKETPLACE,2025-05-12 05:59:00,COMPLETED,STANDARD,23.62
ORD0002117,CUST000867,STOR0029,MARKETPLACE,2025-11-29 11:21:00,COMPLETED,STANDARD,5.83
ORD0002118,CUST001157,STOR0047,B2B,2025-10-22 16:19:00,COMPLETED,EXPRESS,23.5
ORD0002119,CUST000984,STOR0050,ONLINE,2025-07-03 18:06:00,COMPLETED,CLICK_COLLECT,5.85
ORD0002120,CUST000114,STOR0020,STORE,2025-07-07 00:56:00,CANCELLED,CLICK_COLLECT,10.11
ORD0002121,CUST000791,STOR0046,ONLINE,2025-08-03 06:46:00,PENDING,EXPRESS,16.19
ORD0002122,CUST000931,STOR0014,MARKETPLACE,2025-08-30 07:06:00,CANCELLED,CLICK_COLLECT,22.83
ORD0002123,CUST000312,STOR0060,STORE,2025-07-14 16:31:00,PENDING,EXPRESS,21.14
ORD0002124,CUST000499,STOR0054,STORE,2025-08-10 10:42:00,CANCELLED,CLICK_COLLECT,20.3
ORD0002125,CUST000190,STOR0017,ONLINE,2025-09-24 14:42:00,COMPLETED,EXPRESS,14.41
ORD0002126,CUST000987,STOR0059,B2B,2025-11-24 03:57:00,CANCELLED,STANDARD,10.76
ORD0002127,CUST000208,STOR0031,STORE,2025-08-07 11:35:00,COMPLETED,EXPRESS,15.19
ORD0002128,CUST000796,STOR0009,MARKETPLACE,2025-06-05 22:07:00,COMPLETED,EXPRESS,17.44
ORD0002129,CUST000385,STOR0060,MARKETPLACE,2025-10-03 17:39:00,COMPLETED,EXPRESS,7.56
ORD0002130,CUST000918,STOR0001,ONLINE,2025-06-28 18:34:00,COMPLETED,CLICK_COLLECT,24.43
ORD0002131,CUST000996,STOR0001,STORE,2025-10-18 10:23:00,PENDING,CLICK_COLLECT,5.93
ORD0002132,CUST000203,STOR0047,B2B,2025-10-22 04:30:00,CANCELLED,CLICK_COLLECT,14.58
ORD0002133,CUST000259,STOR0039,ONLINE,2025-06-13 11:20:00,COMPLETED,STANDARD,15.53
ORD0002134,CUST000015,STOR0004,ONLINE,2025-06-19 12:03:00,COMPLETED,CLICK_COLLECT,19.27
ORD0002135,CUST000670,STOR0028,ONLINE,2025-05-20 02:52:00,CANCELLED,STANDARD,21.15
ORD0002136,CUST000529,STOR0051,MARKETPLACE,2025-08-31 06:35:00,PENDING,CLICK_COLLECT,12.86
ORD0002137,CUST000474,STOR0001,ONLINE,2025-06-10 02:54:00,PENDING,CLICK_COLLECT,3.5
ORD0002138,CUST000621,STOR0043,B2B,2025-11-17 06:33:00,PENDING,CLICK_COLLECT,1.28
ORD0002139,CUST001149,STOR0055,B2B,2025-10-27 21:56:00,CANCELLED,STANDARD,4.92
ORD0002140,CUST000126,STOR0017,MARKETPLACE,2025-12-30 06:04:00,PENDING,STANDARD,12.34
ORD0002141,CUST000502,STOR0041,B2B,2025-12-19 14:40:00,COMPLETED,EXPRESS,18.12
ORD0002142,CUST000259,STOR0005,STORE,2025-05-23 19:08:00,COMPLETED,STANDARD,10.27
ORD0002143,CUST000815,STOR0053,MARKETPLACE,2025-11-14 02:33:00,COMPLETED,EXPRESS,9.61
ORD0002144,CUST000458,STOR0054,ONLINE,2025-10-16 20:40:00,COMPLETED,STANDARD,10.34
ORD0002145,CUST000894,STOR0039,STORE,2025-11-17 03:44:00,CANCELLED,CLICK_COLLECT,4.73
ORD0002146,CUST000136,STOR0027,B2B,2025-12-25 20:39:00,CANCELLED,EXPRESS,0.37
ORD0002147,CUST001183,STOR0043,ONLINE,2025-07-07 04:14:00,PENDING,CLICK_COLLECT,5.7
ORD0002148,CUST001093,STOR0010,B2B,2025-06-20 10:08:00,CANCELLED,STANDARD,4.37
ORD0002149,CUST000945,STOR0038,MARKETPLACE,2025-12-19 19:15:00,PENDING,CLICK_COLLECT,14.19
ORD0002150,CUST000382,STOR0021,STORE,2025-12-08 05:59:00,PENDING,EXPRESS,19.04
ORD0002151,CUST001066,STOR0018,STORE,2025-07-11 09:43:00,CANCELLED,CLICK_COLLECT,18.24
ORD0002152,CUST000238,STOR0005,MARKETPLACE,2025-08-25 16:07:00,COMPLETED,STANDARD,1.16
ORD0002153,CUST001065,STOR0002,MARKETPLACE,2025-07-10 00:38:00,PENDING,EXPRESS,11.97
ORD0002154,CUST000713,STOR0039,ONLINE,2025-12-07 10:20:00,CANCELLED,CLICK_COLLECT,22.22
ORD0002155,CUST000981,STOR0060,ONLINE,2025-11-21 15:33:00,COMPLETED,EXPRESS,14.43
ORD0002156,CUST000546,STOR0025,STORE,2025-10-29 04:01:00,CANCELLED,STANDARD,2.91
ORD0002157,CUST000810,STOR0047,ONLINE,2025-06-20 23:25:00,COMPLETED,STANDARD,4.76
ORD0002158,CUST001097,STOR0051,ONLINE,2025-09-13 09:04:00,COMPLETED,CLICK_COLLECT,7.99
ORD0002159,CUST001163,STOR0032,B2B,2025-10-21 19:37:00,COMPLETED,CLICK_COLLECT,11.38
ORD0002160,CUST000736,STOR0032,MARKETPLACE,2025-12-26 18:12:00,COMPLETED,STANDARD,14.11
ORD0002161,CUST000925,STOR0018,ONLINE,2025-10-17 04:16:00,COMPLETED,STANDARD,11.99
ORD0002162,CUST000934,STOR0001,STORE,2025-06-30 12:59:00,PENDING,EXPRESS,3.71
ORD0002163,CUST000949,STOR0056,B2B,2025-08-04 12:41:00,COMPLETED,STANDARD,4.01
ORD0002164,CUST000329,STOR0014,STORE,2025-09-25 09:46:00,COMPLETED,STANDARD,13.58
ORD0002165,CUST000066,STOR0048,STORE,2025-08-06 12:15:00,PENDING,STANDARD,15.71
ORD0002166,CUST001048,STOR0030,STORE,2025-10-16 17:08:00,COMPLETED,STANDARD,0.98
ORD0002167,CUST001069,STOR0034,STORE,2025-09-03 21:45:00,COMPLETED,STANDARD,15.92
ORD0002168,CUST000724,STOR0049,MARKETPLACE,2025-07-03 22:27:00,PENDING,EXPRESS,3.73
ORD0002169,CUST000014,STOR0005,B2B,2025-05-06 15:08:00,COMPLETED,CLICK_COLLECT,7.37
ORD0002170,CUST000143,STOR0028,STORE,2025-09-22 15:16:00,CANCELLED,CLICK_COLLECT,17.45
ORD0002171,CUST000811,STOR0021,ONLINE,2025-11-17 06:40:00,COMPLETED,CLICK_COLLECT,18.28
ORD0002172,CUST000188,STOR0044,ONLINE,2025-07-28 11:21:00,COMPLETED,EXPRESS,22.13
ORD0002173,CUST000622,STOR0045,MARKETPLACE,2025-05-14 16:07:00,COMPLETED,STANDARD,10.73
ORD0002174,CUST000098,STOR0001,STORE,2025-06-19 06:44:00,CANCELLED,STANDARD,24.9
ORD0002175,CUST000660,STOR0003,STORE,2025-06-09 04:15:00,PENDING,STANDARD,0.07
ORD0002176,CUST000557,STOR0044,STORE,2025-12-23 06:42:00,COMPLETED,STANDARD,24.89
ORD0002177,CUST000235,STOR0028,STORE,2025-07-29 06:36:00,PENDING,STANDARD,21.61
ORD0002178,CUST000812,STOR0015,ONLINE,2025-06-03 13:45:00,CANCELLED,EXPRESS,15.31
ORD0002179,CUST000626,STOR0001,STORE,2025-12-06 17:30:00,COMPLETED,STANDARD,6.36
ORD0002180,CUST000039,STOR0025,ONLINE,2025-07-16 08:04:00,CANCELLED,EXPRESS,6.6
ORD0002181,CUST001120,STOR0019,MARKETPLACE,2025-09-01 00:01:00,COMPLETED,CLICK_COLLECT,0.69
ORD0002182,CUST000195,STOR0032,B2B,2025-07-29 23:41:00,COMPLETED,STANDARD,14.5
ORD0002183,CUST001057,STOR0001,STORE,2025-08-19 22:10:00,COMPLETED,STANDARD,2.98
ORD0002184,CUST000038,STOR0042,B2B,2025-05-07 10:52:00,PENDING,CLICK_COLLECT,24.46
ORD0002185,CUST000400,STOR0008,MARKETPLACE,2025-08-20 03:46:00,COMPLETED,CLICK_COLLECT,8.29
ORD0002186,CUST000334,STOR0009,ONLINE,2025-06-15 22:15:00,COMPLETED,CLICK_COLLECT,20.94
ORD0002187,CUST000912,STOR0041,MARKETPLACE,2025-06-24 14:41:00,COMPLETED,EXPRESS,23.03
ORD0002188,CUST000627,STOR0032,B2B,2025-11-11 01:44:00,COMPLETED,EXPRESS,18.65
ORD0002189,CUST000746,STOR0003,ONLINE,2025-10-26 06:38:00,COMPLETED,STANDARD,22.87
ORD0002190,CUST000665,STOR0021,B2B,2025-11-20 05:52:00,COMPLETED,EXPRESS,11.13
ORD0002191,CUST000363,STOR0026,ONLINE,2025-09-22 17:34:00,COMPLETED,STANDARD,24.58
ORD0002192,CUST000039,STOR0016,ONLINE,2025-07-15 17:37:00,COMPLETED,EXPRESS,20.06
ORD0002193,CUST000965,STOR0008,B2B,2025-09-19 16:00:00,COMPLETED,EXPRESS,20.67
ORD0002194,CUST000451,STOR0024,MARKETPLACE,2025-06-08 05:38:00,COMPLETED,CLICK_COLLECT,18.27
ORD0002195,CUST000668,STOR0048,MARKETPLACE,2025-10-05 05:02:00,PENDING,EXPRESS,11.07
ORD0002196,CUST000181,STOR0007,STORE,2025-08-27 15:38:00,CANCELLED,CLICK_COLLECT,19.94
ORD0002197,CUST000626,STOR0049,MARKETPLACE,2025-07-02 00:45:00,CANCELLED,EXPRESS,24.29
ORD0002198,CUST000214,STOR0006,B2B,2025-08-27 08:20:00,COMPLETED,CLICK_COLLECT,14.25
ORD0002199,CUST001169,STOR0030,ONLINE,2025-12-20 11:33:00,COMPLETED,EXPRESS,16.48
ORD0002200,CUST000421,STOR0013,B2B,2025-06-17 05:07:00,PENDING,CLICK_COLLECT,19.42
ORD0002201,CUST001053,STOR0013,MARKETPLACE,2025-05-21 00:58:00,CANCELLED,EXPRESS,17.02
ORD0002202,CUST001040,STOR0041,STORE,2025-05-24 04:42:00,COMPLETED,CLICK_COLLECT,24.71
ORD0002203,CUST000217,STOR0048,ONLINE,2025-09-09 08:24:00,COMPLETED,CLICK_COLLECT,20.93
ORD0002204,CUST001183,STOR0057,STORE,2025-10-07 20:30:00,CANCELLED,STANDARD,15.84
ORD0002205,CUST000807,STOR0060,ONLINE,2025-12-29 10:44:00,COMPLETED,STANDARD,13.02
ORD0002206,CUST001064,STOR0044,MARKETPLACE,2025-09-07 23:34:00,COMPLETED,CLICK_COLLECT,9.14
ORD0002207,CUST001049,STOR0026,ONLINE,2025-10-17 17:55:00,PENDING,EXPRESS,19.4
ORD0002208,CUST000498,STOR0004,ONLINE,2025-09-30 14:25:00,COMPLETED,EXPRESS,5.93
ORD0002209,CUST001193,STOR0040,MARKETPLACE,2025-10-03 09:39:00,COMPLETED,EXPRESS,11.56
ORD0002210,CUST000518,STOR0056,MARKETPLACE,2025-12-22 20:42:00,COMPLETED,STANDARD,21.25
ORD0002211,CUST001191,STOR0058,STORE,2025-05-17 14:25:00,CANCELLED,STANDARD,9.64
ORD0002212,CUST000476,STOR0020,B2B,2025-11-19 10:18:00,COMPLETED,CLICK_COLLECT,2.73
ORD0002213,CUST000531,STOR0016,MARKETPLACE,2025-08-14 00:59:00,PENDING,CLICK_COLLECT,22.99
ORD0002214,CUST000675,STOR0041,ONLINE,2025-06-28 19:33:00,CANCELLED,CLICK_COLLECT,17.6
ORD0002215,CUST001037,STOR0055,MARKETPLACE,2025-09-29 13:23:00,CANCELLED,CLICK_COLLECT,18.91
ORD0002216,CUST000676,STOR0027,ONLINE,2025-12-28 21:31:00,CANCELLED,EXPRESS,13.16
ORD0002217,CUST000080,STOR0032,STORE,2025-12-02 06:19:00,COMPLETED,EXPRESS,16.3
ORD0002218,CUST000955,STOR0030,B2B,2025-05-31 21:53:00,COMPLETED,CLICK_COLLECT,15.92
ORD0002219,CUST000053,STOR0042,ONLINE,2025-06-24 10:42:00,CANCELLED,CLICK_COLLECT,13.37
ORD0002220,CUST000305,STOR0013,STORE,2025-08-13 18:10:00,PENDING,EXPRESS,7.06
ORD0002221,CUST001192,STOR0038,MARKETPLACE,2025-07-05 06:26:00,COMPLETED,CLICK_COLLECT,8.33
ORD0002222,CUST000384,STOR0015,ONLINE,2025-11-18 01:46:00,COMPLETED,CLICK_COLLECT,20.03
ORD0002223,CUST000940,STOR0016,MARKETPLACE,2025-07-25 06:10:00,COMPLETED,STANDARD,7.12
ORD0002224,CUST000110,STOR0013,STORE,2025-08-29 04:16:00,COMPLETED,STANDARD,6.7
ORD0002225,CUST000869,STOR0051,MARKETPLACE,2025-09-07 02:18:00,COMPLETED,CLICK_COLLECT,6.08
ORD0002226,CUST000706,STOR0045,B2B,2025-08-05 10:23:00,COMPLETED,STANDARD,0.92
ORD0002227,CUST000516,STOR0005,STORE,2025-08-19 03:30:00,CANCELLED,EXPRESS,6.64
ORD0002228,CUST000562,STOR0052,B2B,2025-12-30 11:36:00,CANCELLED,STANDARD,19.15
ORD0002229,CUST000511,STOR0060,ONLINE,2025-06-02 17:36:00,COMPLETED,EXPRESS,16.93
ORD0002230,CUST000858,STOR0021,ONLINE,2025-11-15 00:53:00,CANCELLED,CLICK_COLLECT,10.13
ORD0002231,CUST000307,STOR0059,STORE,2025-12-23 04:10:00,COMPLETED,EXPRESS,9.66
ORD0002232,CUST000723,STOR0016,ONLINE,2025-07-17 13:35:00,COMPLETED,EXPRESS,9.24
ORD0002233,CUST000682,STOR0004,STORE,2025-11-29 10:37:00,CANCELLED,STANDARD,17.64
ORD0002234,CUST001021,STOR0032,MARKETPLACE,2025-08-23 00:31:00,COMPLETED,STANDARD,16.15
ORD0002235,CUST000393,STOR0037,ONLINE,2025-09-07 13:54:00,COMPLETED,CLICK_COLLECT,20.59
ORD0002236,CUST000365,STOR0045,STORE,2025-05-15 00:33:00,CANCELLED,CLICK_COLLECT,9.43
ORD0002237,CUST001153,STOR0002,STORE,2025-10-22 04:27:00,COMPLETED,STANDARD,1.55
ORD0002238,CUST000048,STOR0026,ONLINE,2025-08-27 11:21:00,CANCELLED,CLICK_COLLECT,0.93
ORD0002239,CUST000138,STOR0022,ONLINE,2025-10-17 14:01:00,COMPLETED,STANDARD,1.4
ORD0002240,CUST000634,STOR0040,ONLINE,2025-10-02 06:16:00,CANCELLED,EXPRESS,14.98
ORD0002241,CUST000235,STOR0025,STORE,2025-12-20 05:58:00,COMPLETED,CLICK_COLLECT,16.23
ORD0002242,CUST000474,STOR0038,ONLINE,2025-10-28 07:48:00,PENDING,STANDARD,14.45
ORD0002243,CUST000301,STOR0008,ONLINE,2025-08-10 20:39:00,COMPLETED,STANDARD,0.62
ORD0002244,CUST000856,STOR0003,ONLINE,2025-05-27 05:11:00,PENDING,STANDARD,22.11
ORD0002245,CUST000949,STOR0029,MARKETPLACE,2025-09-13 07:41:00,COMPLETED,EXPRESS,19.49
ORD0002246,CUST001147,STOR0021,B2B,2025-07-25 09:39:00,PENDING,CLICK_COLLECT,22.23
ORD0002247,CUST001122,STOR0060,STORE,2025-11-24 05:57:00,COMPLETED,EXPRESS,4.84
ORD0002248,CUST001062,STOR0054,ONLINE,2025-06-15 22:42:00,COMPLETED,STANDARD,10.53
ORD0002249,CUST000597,STOR0017,B2B,2025-09-30 17:03:00,CANCELLED,EXPRESS,12.58
ORD0002250,CUST000555,STOR0032,B2B,2025-07-27 04:47:00,COMPLETED,CLICK_COLLECT,10.42
ORD0002251,CUST000874,STOR0057,MARKETPLACE,2025-10-30 00:41:00,CANCELLED,STANDARD,17.37
ORD0002252,CUST000741,STOR0030,STORE,2025-07-10 10:11:00,CANCELLED,CLICK_COLLECT,11.64
ORD0002253,CUST001122,STOR0058,MARKETPLACE,2025-07-09 15:31:00,COMPLETED,EXPRESS,0.09
ORD0002254,CUST000559,STOR0027,MARKETPLACE,2025-10-31 22:38:00,CANCELLED,EXPRESS,11.45
ORD0002255,CUST000177,STOR0010,B2B,2025-12-14 01:27:00,COMPLETED,CLICK_COLLECT,7.66
ORD0002256,CUST000280,STOR0033,STORE,2025-08-16 16:03:00,CANCELLED,CLICK_COLLECT,17.99
ORD0002257,CUST000774,STOR0017,ONLINE,2025-11-03 20:48:00,CANCELLED,STANDARD,0.03
ORD0002258,CUST001057,STOR0028,ONLINE,2025-06-25 15:04:00,COMPLETED,EXPRESS,18.22
ORD0002259,CUST000022,STOR0051,STORE,2025-08-15 17:32:00,COMPLETED,CLICK_COLLECT,20.98
ORD0002260,CUST000626,STOR0031,MARKETPLACE,2025-10-17 12:24:00,COMPLETED,STANDARD,11.66
ORD0002261,CUST000253,STOR0057,STORE,2025-09-17 06:57:00,COMPLETED,STANDARD,13.92
ORD0002262,CUST000554,STOR0006,B2B,2025-08-06 07:23:00,COMPLETED,STANDARD,14.42
ORD0002263,CUST000536,STOR0036,ONLINE,2025-05-27 19:35:00,PENDING,EXPRESS,0.07
ORD0002264,CUST000003,STOR0045,B2B,2025-11-01 03:30:00,CANCELLED,STANDARD,9.18
ORD0002265,CUST000212,STOR0047,ONLINE,2025-05-16 15:29:00,CANCELLED,EXPRESS,1.46
ORD0002266,CUST001123,STOR0038,MARKETPLACE,2025-07-02 07:27:00,CANCELLED,CLICK_COLLECT,9.48
ORD0002267,CUST000602,STOR0027,ONLINE,2025-11-01 04:41:00,COMPLETED,EXPRESS,24.36
ORD0002268,CUST001169,STOR0060,ONLINE,2025-05-29 01:59:00,COMPLETED,CLICK_COLLECT,11.72
ORD0002269,CUST001138,STOR0048,MARKETPLACE,2025-11-30 03:31:00,COMPLETED,CLICK_COLLECT,4.42
ORD0002270,CUST000713,STOR0043,MARKETPLACE,2025-08-09 01:09:00,PENDING,EXPRESS,4.09
ORD0002271,CUST000360,STOR0003,ONLINE,2025-11-17 20:14:00,COMPLETED,CLICK_COLLECT,4.3
ORD0002272,CUST000970,STOR0018,B2B,2025-12-22 15:23:00,COMPLETED,CLICK_COLLECT,5.75
ORD0002273,CUST000925,STOR0048,MARKETPLACE,2025-10-06 13:20:00,COMPLETED,STANDARD,8.66
ORD0002274,CUST000529,STOR0043,STORE,2025-08-12 21:43:00,COMPLETED,EXPRESS,2.08
ORD0002275,CUST000433,STOR0029,MARKETPLACE,2025-07-17 03:22:00,COMPLETED,CLICK_COLLECT,21.27
ORD0002276,CUST000940,STOR0060,STORE,2025-05-29 06:15:00,CANCELLED,EXPRESS,19.91
ORD0002277,CUST000917,STOR0025,ONLINE,2025-08-15 23:36:00,CANCELLED,STANDARD,20.94
ORD0002278,CUST000182,STOR0052,B2B,2025-07-26 10:31:00,COMPLETED,CLICK_COLLECT,16.43
ORD0002279,CUST000611,STOR0040,B2B,2025-11-26 11:33:00,PENDING,CLICK_COLLECT,1.97
ORD0002280,CUST000072,STOR0033,ONLINE,2025-07-14 18:39:00,COMPLETED,EXPRESS,12.58
ORD0002281,CUST000093,STOR0044,MARKETPLACE,2025-06-18 09:47:00,CANCELLED,EXPRESS,6.64
ORD0002282,CUST001183,STOR0036,B2B,2025-05-12 18:39:00,COMPLETED,STANDARD,6.46
ORD0002283,CUST000298,STOR0029,ONLINE,2025-11-17 07:20:00,COMPLETED,STANDARD,2.26
ORD0002284,CUST000762,STOR0052,ONLINE,2025-05-20 22:33:00,PENDING,EXPRESS,10.26
ORD0002285,CUST001135,STOR0043,MARKETPLACE,2025-08-22 16:39:00,PENDING,STANDARD,20.46
